,abstract
329,rupa salah usaha manufaktur gerak bidang injection molding optimal bijak kendali sedia usaha akibat pesan dadak akibat tingkat biaya sedia material lihat data beli tingkat juni tibatiba alam turun signifikan ratarata beli material grafik beli material turun konsumen sifat fluktuatif imbang kontrol sedia material gudang bijak sedia material minimal total biaya sedia tuju teliti analisis metode optimal bijak usaha metode algoritma wagnerwithin metode economic order quantity dasar banding hasil hitung total biaya sedia rekomendasi usaha meminimasi total biaya sedia usaha hasil teliti bijak sedia optimal metode algoritma wagnerwithin milik total biaya sedia minimal metode algoritma wagnerwithin bijak sedia material usaha hemat total biaya sedia banding bijak usaha metode economic order quantity usaha hemat total biaya sedia
330,usaha nasional sedia layan bidang kembang development uji dies mold otomotif khusus komponenkomponen otomotif kendara motor roda roda segmen pasar usaha pasar pabrikan otomotif original equipment manufacturer pasar suku cadang ganti replacement market usaha lokasi greenland international industrial center giic cikarang bekas milik departemen dukung departemen administation product development center central facility support dies mold center departemen milik tugas tanggung berbedabeda milik visi misi testing laboratory rupa salah departemen central facility support monitoring proyek loading power testing laboratory kartu proyek papan control kembang proyek loading power awas aktivitas kerja engineer technician operator aktivitas kerja engineer technician operator awas bentuk laju kembang proyek loading power butuh relatif konsistensi masingmasing karyawan isi kartu project sibuk kerja rupa faktor utama hambat proses isi teliti tuju cari buah tool laku monitoring proyek loading power laku baharu identifikasi kendalakendala kartu kanban iri seiton seiso seiketsu shitsuke analytic hierarchy process teliti identifikasi tools hasil teliti usul masuk usaha proyek loading power dasar hasil olah data laku utama effisiennya kartu kanban laku mannwhitney enam kriteria signifikan cocok kanban elektronik kanboard kriteria signifikan cocok kanban elektronik kanboard
331,direction inclination rupa layan dasar schlumberger klien rupa survei referensi alat bor arah proses drilling sumur ukur perangkat sensor submodul elektronika nama kalibrasi atur proses kalibrasi makan kalibrasi hasil boros butuh kalibrasi kalibrasi gagal ulang kali hasil total kalibrasi unit periode oktober september capai alas calibration console simpan fasilitas aktivitas pindah kondisi turun cepat hasil boros proses kalibrasi proyek fokus tingkat efisiensi andal proses kalibrasi rupa salah hambat proses pelihara alatalat dmaic salah metode lean sigma eliminasi boros proses analisis proses kalibrasi hasil teliti rupa fasilitas kalibrasi rancang rupa aktivitas boros hilang kualitas andal kalibrasi tingkat
332,wksa world surya anugerah rupa usaha manufaktur gerak bidang industri garmen produksi produk kemeja baju koko celana tata letak wksa proses produksi milik tata letak maksimal departemen alir pindah material departemen cutting departemen wing departemen packaging departemen shipping milik jarak pindah material timbul biaya pindah material maksimal alir pindah material tata letak aktual laku rancang tata letak tuju atur ulang departemen alir pindah material sesuai proses produksi jarak biaya pindah material banding tata letak aktual rancang tata letak fasilitas lantai produksi laku metode spiral dasar hasil rancang metode spiral hitung jarak pindah material rectilinier hasil rancang tata letak metode spiral alternatif metode spiral alternatif total biaya pindah material total jarak pindah material mhari mhari alam hemat dasar hasil rancang tata letak metode spiral rupa rancang banding rancang tata letak aktual hasil rancang tata letak dasar banding laku bentuk model software sketchup tuju model software sketchup representasi bentuk tata letak rancang gambar alir pindah material hasil jarak tempuh biaya pindah material
333,celaka kerja rupa usaha celaka kerja hambat sistem usaha mail processing centre celaka kerja celaka area terima celaka area distribusi celaka area packaging tuju teliti analisis tingkat risiko celaka kerja usaha mail processing centre upaya rekomendasi usaha metode teliti structured what technique swift rupa teknik identifikasi bahaya kreativitas dasar analisis anggota kembang daftar periksa bahaya unit proses metode swift sifat fleksibel modifikasi sesuai aplikasi individu dasar hasil teliti jenis potensi bahaya beban postur tubuh manual handling bising kualitas udara faktor eksternal material lingkung salah operator alat mesin kimia hindar kerja celaka kerja jaga aman kerja usaha individu hati lingkung kerja operator kerja ganti salah kerja lengkap alatalat selamat kerja tunjang operator kerja mentaati atur usaha aju rekomendasi usaha risiko tingkat celaka kerja persentase laku prioritas prioritas rendah prioritas rendah persentase laku prioritas prioritas rendah prioritas rendah persentase rekomendasi usaha
334,manajemen proyek rupa strategi rencana buah proyek salah proyek rencana proyek konstruksi tuju rencana proyek optimal buah proyek renovasi rumah type rumah mitra batik tasikmalaya proyek alam lambat pekejaan rencana dampak lambat biaya biaya rencana buah teliti kena optimalilasi rencana proyek renovasi rumah proyek lambat kerja bengkak biaya rencana proyek estimasi metode critical path method pert program evaluation review technique crashing time rencana proyek optimal simbang durasi kerja biaya butuh tenaga kerja tingkat hasil meminimalisir resiko gagal lambat kerja faktor cuaca human error hasil rencana menajamen proyek renovasi rumah type optimal metode pert durasi kerja proyek optimal laku biaya tenaga kerja orang kerja bangun orang teknisi bongkar pasang atap orang teknisi installasi listrik tingkat hasil proyek
335,popular daenong indonesia rupa usaha gerak bidang produksi texstile proses olah kain bahan kimia laku area dyeing proses kerja laku area proses celup kain selesai knitting over tunning usaha minat karyawan alat lindung kerja tuju teliti pengaruh motivasi karyawan hadap minat alat lindung hubung variabel cantum kuesioner rancang usul mekanisme alat lindung metode teliti motivation opportunity ability framework kuesioner dasar hasil olah data smart motivasi pengaruh hadap minat karyawan gua alat lindung hasil teliti software spss versi hubung positif unit kerja alat lindung koefisien hubung positif alat lindung alat lindung sesuai butuh koefisien usul kena mekanisme alat lindung laku latih manajemen usaha kompeten kerja latih paham alat lindung alat lindung pilih alat lindung kedaluwarsa batas alat lindung periksa pelihara ganti alat lindung
336,sanden indonesia rupa buah usaha manufaktur produksi komponenkomponen hubung conditioner system salah hose pipe dasar survei laku sanden indonesia identifikasi komplain capai tuju usaha nilai langgan turun nilai periode periode turun puas langgan customer satisfaction tingkat gagal kualitas capai nilai akumulatif rasio scrap part million target produk reject lolos cacat produk langgan metode teliti metode sigma identifikasi kualitas defect kualitas produk hose pipe sanden indonesia dasar hasil olah data turun akumulatif rasio scrap potensi lolos produk gagal langgan tingkat nilai sigma fiskal turun variasi tuju ratarata dasar nilai standar deviasi tingkat nilai sigma laku hadap analisis dasar faktor manusia mesin metode material
337,industri jasa teknologi informasi telekomunikasi kembang pesat indonesia identik proyek konstruksi salah usaha gerak bidang lokasi usaha kota bandung salah proses bisnis tawar proyek konstruksi tower jenis self supporting tower meter staf usaha muka kerja proyek lambat jadwal existing proyek tower lambat kerja nonvalue added activity boros waste lambat proyek langsung metode lean construction critical chain project management ccpm metode rekomendasi waste manajemen usaha teliti tuju identifikasi hadap waste prinsip lean construction risiko akibat waste kritis rekomendasi kembang respons risiko rekomendasi rencana jadwal critical chain project management ccpm data hasil curah wawancara kuesioner hadap staf ahli usaha catat historis proyek teliti kategori waste aktivitas waste critical waste rupa waste waiting excessive processing nilai risiko critical waste respons risiko rencana kontingensi waste jadwal ccpm hasil durasi proyek masuk project buffer jadwal existing hemat biaya
338,sistem sedia obat rumah salin kelola dasar alam seringkali temu habis sedia utama golong obat kelas fast moving fast moving rupa golong obat putar relatif cepat habis sedia timbul tingkat pakai sedia terima barang lead time harap teliti laku rumah salin tuju bijak sedia obatobatan rumah salin obatobat masuk golong fast moving slow moving bijak sedia optimum sedia aman safety stock kumpul data teliti laku langsung ajar aktivitas laku wawancara rumah salin studi literatur hasil informasi datadata olah bantu metoda analisis metoda economic order quantity samping tulis hitung biaya total sedia total inventory cost dasar olah data item obat masuk kategori fast moving nilai item obat mecohem size unit safety stock unit unit reorder point unit unit rendah item obat abbocat size unit safety stock unit unit reorder point unit unit biaya total sedia obatobat kelas fast moving
339,poslog bandung mitra kerja milik kualitas kerja sesuai standar usaha khusus pilih vendor lambat kirim barang poslog bandung tuju capai total kirim laku vendor tara kali kirim lambat kirim kendara poslog bandung capai tara kali kirim pilih vendor laku poslog bandung sesuai salah pilih vendor rugi usaha metode sesuai kondisi usaha standardized unitless rating metode hitung tingkat puas tingkat keraguraguan nilai manusia human psychological blindness ukur kerja vendor cocok terap pecah kena pilih vendor dasar prioritas kriteria tuju teliti kriteria pilih vendor butuh poslog bandung dasar urut prioritas laku pilih vendor trucking metode sesuai kriteria pilih kriteria pilih nilai evaluasi kerja vendor kualitas bobot persentase harga kirim respon fleksibilitas hasil hitung metode peringkat pasok kerja vendor nilai nilai vendor nilai vendor nilai vendor nilai dasar hasil lihat vendor solusi vendor prioritas poslog bandung vendor nilai positif hasil rating vendor kendara trucking ukur kerja rupa prestasi kerja vendor
340,salah distributor mesin cetak usaha milik jadwal rawat laku kerusakanbreakdown maintenance downtime biaya rawat usaha utama dampak biaya rawat downtime hasil cetak cacat laku jadwal interval tuju teliti laku interval preventive maintenance komponen utama rusak hasil cetak cacat komponen rubber jadwal harap biaya rawat downtime teliti laku replacement replacement interval ganti komponen rubber acu meminimasi failure akibat rusak komponen interval ganti teliti acu bijak ganti rawat komponen rubber harap ekspektasi biaya rawat downtime diminimalisir teliti laku utama failure mode effect analysis nilai time repair hasil nilai distribusi distribusi normal parameter nilai mean time repair mttr distribusi normal hasil hitung laku laku komponen utama hasil cetak cacat komponen rubber jadwal tekan biaya rawat downtime menit menit
341,usaha ekonomi indonesia peran tingkat pesat banding usaha usaha penuh indikator rupa jalan giat efektif efisien salah laku terap budaya salah usaha gerak bidang mesin cetak film foto ronsen sempurna terap implementasi utama gudang usul terap gudang terap gudang harap tingkat kerja gudang metode laku garis laku audit lihat kondisi gudang sebelumya teliti laku ubah arah tingkat efisiensi kerja skor terap poin poin ambil spare part gudang efisien ubah detik detik detik capai detik efektifitas cari barang gudang tingkat
342,mail processing center rupa usaha gerak bidang jasa mail processing center sistem shift shift pagi shift malam tugas pokok mail processing center bandung laksana kendali kumpul proses distribusi angkut kirim hubung negeri wilayah kerja capai standar mutu usaha mail processing center lambat kirim lelah informasi detail barang kirim kirim malam teliti tuju analisis lelah kerja distribusi mail processing center ukur tingkat lelah kerja shift pagi shift malam kerja metode subjective self rating test ssrt lihat tingkat lelah subjektif kerja ukur kali denyut jantung tekan darah kerja detik shift pagi shift malam kerja pengaruh beda shift hadap lelah subjektif uji friedman test tekan darah denyut jantung uji ttest lihat hasil hitung metode subjective self rating test ssrt tingkat lelah kerja distribusi mail processing center rendah pengaruh shift kerja hadap lelah subjektif metode subjective self rating test ssrt shift malam lelah banding shift pagi bukti hitung nilai signifikan ssrt friedmantest shift pagi milik nilai shift malam hasil sistolik arti tolak terima simpul beda hadap nilai sistolik hasil diastolik denyut jantung beda shift pagi shift malam karna milik nilai signifikan
343,globalisasi usaha jalan bisnis usaha saing bisnis kompetitif usaha kelola rangkai bisnis jaga langsung bisnis usaha usaha teksindo rupa usaha gerak bidang tekstil produksi jenis produk kain iring jalan produk kain usaha alam tingkat akibat hambat bottleneck stasiun kerja lantai produksi usaha tuju teliti lantai produksi alam hambat bottleneck profit hasil optimal capai tuju teliti metode rough capacity planning rccp lantai produksi alam hambat bottleneck laku pecah metode rough capacity planning rccp laku hitung kapasitas sedia kapasitas butuh pecah laku kapasitas produksi hasil analisis olah data hitung kapasitas produksi metode rough capacity planning rccp stasiun kerja alam hambat bottleneck kapasitas stasiun kerja stasiun kerja alam hambat bottleneck periode januari desember stasiun kerja alam hambat bottleneck periode periode pecah laku laku kapasitas laku kerja lembur mesin operator kerja lembur laku stasiun kerja stasiun kerja laku mesin operator hasil kerja lembur mesin operator usaha biaya laku kapasitas produksi hambat bottleneck lantai produksi profit usaha optimal
344,almendo mekar anugrah rupa usaha gerak bidang industri garment pakai konveksi alamat jalan cisaranten wetan kavling kota bandung usaha kerja brand nama shafira zoya rabbani milik tugas tenaga kerja operator mesin jahit area wing line ketidaksesuaian tenaga operator mesin jahit kerja operatorline sesuai sedia usaha operatorline dampak produksi hasil produk dress inner tunic capai target biaya budget area wing line laku tugas tenaga kerja ahli operator maksimal produksi minimal budget area wing line teliti laku tuju optimal tugas operator area wing line metode tugas hungarian metode tugas hungarian rupa metode kembang orang ahli matematika berkebangsaan hungaria nama dkonig tuju tugas selesai matriks bobot tugas sumber daya data tugas data sangkut sumber daya tugas hasil rupa maksimasi minimasi dasar hasil olah data metode tugas hungarian operator optimal line operator line operator line operator hasil alternatif tugas operator tuju maksimasi produksi alternatif line tugas produksi produk tunic produksihari pcshari line tugas produksi produk inner produksihari pcshari line tugas produksi produk dress produksihari pcshari alternatif line tugas produksi produk inner produksihari pcshari line tugas produksi produk tunic produksihari pcshari line tugas produksi produk dress produksihari pcshari total seruh produksihari pcshari alternatif pilih alternatif hasil biaya rendah alternatif hasil biaya tuju minimasi budget area wing line hasil tugas line tugas produk inner biaya rppcs line tugas produk dress biaya line tugas produk tunic biaya rppcs
345,aircraft services rupa salah unit organisasi dirgantara indonesia dirgantara indonesia nama industri pesawat terbang nurtanio tugas dukung layan operator pesawat terbang produksi dirgantara indonesia pesawatpesawat jenis rupa jenis pesawat produk dirgantara indonesia buah professional highly skilled tanggung milik piawai bidang aircraft services tugas buah operasi mandiri spesialisasi maintenance pesawat terbang modifikasi struktur pesawat terbang jual sedia spare part component salah spare part teliti bearing bearing rupa part material pesawat sifat bearing jenis pesawat bearing fungsi kritis bearing tahan engine pesawat putar rotor ukur kerja usaha laku lihat tingkat cacat rejection rate material bearing terima lemah ukur kerja laku usaha ukur kerja tekan kualitas material rupa tingkat cacat rejection rate harga cost kirim delivery masuk aspek ukur kerja kriteria rupa temu audit evaluasi tuju teliti ukur kerja supplier bearing aircraft services dirgantara indonesia metode gabung analytical hierarchy process fuzzy analytical hierarchy process fuzzy capai tuju teliti kumpul data teliti kuesioner sebar responden dasar hitung metode fuzzy urut supplier milik kerja segi quality united aviation singapore primero aviation hartzell propeller proponent urut supplier milik kerja segi cost proponent hartzell propeller united aviation singapore primero aviation urut supplier milik kerja segi delivery primero aviation hartzell propeller proponent united aviation singapore
346,tugas padam bakar kelompok orang tugas padam bakar rupa tenaga ahli latih selesai bakar masyarakat usaha atur sistem aman tugas tuju environment health safety senjang sistem perilaku selamat timbul risiko selamat senjang timbul cidera fisik mental rugi rupa finansial bakar kota bandung dinas padam bakar tanggulang bencana diskar kota bandung rugi rupa fisik timbul aman teliti rupa teliti observasi data dinas padam bakar tanggulang bencana diskar kota bandung olah data analisis dasar standard operating procedur observasi wawancara dokumentasi tuju teliti risiko sumber bahaya potensi bahaya temu urai hazard giat risiko hadap bentuk susun aman rekomendasi kendali risiko tugas padam bakar metode hazard operability study hazop hasil teliti risk level temu dasar temu hazard urai risiko sumber bahaya dasar standard operational procedure giat masuk level ekstrim giat masuk level giat masuk level giat masuk level rendah
347,filter sepeda motor rupa salah produk grand manufacture indonesia proses produksi filter sepeda motor produk cacat faktor produk cacat terima konsumen cacat rugi boros biaya proses produksi kendali kualitas grand manufacture indonesia salah produk cacat tuju teliti diataranya kriteria produk cacat produk cacat standar batas produk cacat tujuantujuan dasar kendali produk filter produk cacat dasar hasil olah data tahap sigma klasifikasi jenis cacat laku beda filter cacat dasar cacat cacat ukur sesuai konsumen cacat filter sobek cacat filter lipat cacat analisa dpmo dasar hasil hitung dpmo proses produksi usaha milik kapabilitas sigma proses relatif sigma dpmo arti juta produksi filter sepeda motor proses timbul standar penuh defect produk hipotesis laku paada jenis cacat total produksi hasil jenis cacat filter ukur sesuai milik batas cacat produksi jenis cacat filter sobek milik batas cacat produksi jenis cacat filter lipat milik batas cacat produksi total produksi milik batas cacat produksi
348,produksi ekstraks kina jenis bahan baku kulit kina bahan baku kulit kina kina kina milik kadar beda beda produksi ekstraks kina jadwal produksi laku bahan baku kulit kina bahan baku kulit kina habis produksi bahan baku kulit kina jenis laku kombinasi jenis bahan baku kulit kina sedia produksi ekstraks kina jadwal produksi tingkat biaya maksimal kapasitas produksi akibat penuh pelang hadap produk ekstak kina pelang kecewa turun percaya pelang hadap usaha turun untung usaha tuju teliti jadwal ulang laku kapasitas laku minimal biaya produksi ekstrak kina banding jawdal produksi hasil jadwal ulang jadwal produksi nyata tingkat biaya optimal kapasitas produksi selesai metoda rough capacity planning rccp metoda transportasi laku banding jadwal produksi hasil jadwal ulang produksi ekstrak kina metoda rough capacity planning rccp kapasitas produksi optimal sumber daya milik metoda transportasi minimal biaya terap metoda rough capacity planning rccp kapasitas produksi laku capacity planning with overalls factor cpof bill labor approach bola region profile approach hasil data capacity planning with overalls factor cpof sedia butuh capai kapasitas produksi bill labor approach bola sedia butuh capai kapasitas produksi region profile approach sedia butuh capai kapasitas produksi hasil minimal biaya metoda transportasi turun biaya dasar hitung metoda rough capacity planning rccp metoda transportasi hasil jadwal ulang kapasitas produksi ekstraks kina maksimal tingkat biaya minimal
349,selamat sehat kerja rupa pikir upaya jamin utuh sempurna jasmani rohani selamat sehat kerja harap tenaga kerja laku kerja aman nyaman capai tahan fisik daya kerja tingkat sehat ruang milik kelembaban cahaya sesuai suhu sesuai pengaruh hadap nyaman orang ruang laboratorium laboratorium uptd parameter suhu kelembaban tingkat cahaya penuh baku mutu permenkes parameter lingkung fisik ukur kualitas lingkung ruang kerja ganggu aktifitas ancam selamat sehat kerja metode teliti metode kualitatif selamat sehat kerja selamat sehat kerja giat awas hadap orang mesin material metode cakup lingkung kerja kerja alam cedera hasil teliti papar parameter lingkung fisik suhu kelembaban cahaya analis nyaman turun tingkat konsentrasi kerja laku rancang hasil turun suhu turun kelembaban tingkat cahaya parameter penuh baku mutu permenkes
350,autobus company established beginning company running main business managing trucks transportation services this company started business autobus company established basar darma sadia company headquarter sindanglaya bandung problem which investigated costumer satisfaction level from service quality company this research been prepared help company improving service quality suggestion improvement done when customer perception expectation known factors that determine customer satisfaction service quality that composed five dimensions model analysis that used this research servqual this model investigate perceptions expectations customers based five service dimensions identify five gaps that cause quality gaps mean unsuitable conditions between perceived service expected service from data analyzing processing concluded that costumers expect best service expectation level that expected costumers that almost fulfill company about rent price from tangible dimension that lowest score feet space between chairs service quality priority that expected improve based level feet space between chairs isle width reclining seat bus crew performance words transportation management service quality service management
351,bagus karya rupa buah industri rumah gerak bidang manufaktur produksi bermacammacam produk spare part bahan dasar plastik tipe produk plastik produksi usaha urut proses proses beda kerja operasi pengaruh jenis mesin faktor ajar operator usaha bagus karya laku rencana jadwal produksi mesin injection molding sederhana usaha atur order first come first serve fcfs terkadang order konsumen konsumen seringkali earliness tardiness order akibat tingkat biaya inventori rework cost selesai produk menitikberatkan faktor ajar operator operasi mesin operator langsung libat produk senantiasa alam proses ajar otomatis kualitas produk hasil indikator proses ajar operator produk tuju teliti evaluasi jadwal laku usaha jadwal hati faktor ajar nilai faktor ajar pengaruh proses urut dasar proses pendek pengaruh bobot posisional cari model optimasi jadwal usul hasil teliti bahan evaluasi improvment jadwal usaha makespan usul jadwal hati faktor ajar hasil makespan dasar usul hasil improvment usul jadwal prioritas kerja dasar urut proses faktor ajar hitung nilai pinalti biaya inventori earliness biaya rework cost tardiness
352,kembang dunia bisnis dewasa tuntut laku bisnis kembang inovasi bisnis tingkat kualitas produk layan pasar rebak inovasi bisnis bentuk paradigma saing kembang dinamis paradigma saing geser saing sifat material tuju saing kembang tuntut efisiensi efektivitas tingkat daya saing produk salah bisnis jalan usaha rental mobil laku salah usaha nama bshuttle teliti laku kualitas layan bshuttle usul tingkat kualitas layan bshuttle metode teliti teliti model kano metode anggap sesuai tuju teliti hasil saji usul atribut teliti hasil teliti kualitas layan dasar teliti maksimal atribut nyata langgan terima atributatribut sedia bshutle atribut kano tampil pegawai rapi tarik bersih interior eksterior mobil mobil terima delivery order harga jangkau informasi cepat staf layan administrasi cepat konsumen staf pegawai analisis staf paham peduli hadap butuh konsumen teliti laku mengunakan servqual kano beda atribut usul metode
353,industri persero rupa salah usaha butuh gudang site proses bisnis industri persero rupa salah usaha libat proyek light rapid transit jakarta kerja kerja industri persero usaha rencana gudang efektif komponen pakai industri rencana gudang site akibat profuktivitas usaha turun industri persero gudang gudang site indoor gudang site outdoor rencana gudang site maksimal tingkat kerja usaha untung usaha rancang gudang site industri persero laku metode block stacking metode barangbarang masuk gudang pakai paletpalet proses kemas langkap datadata luas gudang ukur barang lainlain hasil maksimal metode block stacking terap proses rancang gudang site industri persero nilai utilitas tingkat gudang site indoor nilai utilitas gudang site outdoor nilai utilitas hasil metode block stacking pilih selesai gudang site tampung barangbarang pakai palet
354,teknologi infrastruktur butuh cepat mudah gaya kerja orang tunjang giat operasional komunikasi azzam khalif fikar menandatangani kontrak kontraktor laksana proyek maintenance infrastruktur hardware jaring lokal telepon pabx salah rumah sakit kota garut proyek laksana dasar langgan kondisi infrastruktur jaring lokal jaring telepon existing lokasi langgan susun rapi gedung lokasi milik infrastruktur jaring lokal dasar hasil proyek butuh kerja total biaya laksana rencana estimasi proyek tulis makan total laksana proyek kerja estimasi biaya laksana teliti fokus efisiensi biaya usul segi biaya laksana proyek azzam khalif fikar metode menganalisa proyek network planning critical path method dasar hasil teliti metode usul laksana proyek kerja total biaya efisiensi laksana proyek kerja total biaya proyek
355,stasiun kerja ball packaging stasiun kerja kerja produk proses kemas inner packaging kemas mesin ball packaging mesin line stasiun kerja ball packaging rupa proses semi finish good operator mesin seba tenaga kerja stasiun ball packaging antri produk akibat target produksi capai tuju teliti model stasiun kerja ball packaging simulasi data ukur tunggu antri habis sistem tunggu antri habis sistem stasiun kerja ball packaging teliti batas evaluasi alir produksi ubah layout stasiun kerja selesai teliti metode simulasi monte carlo ukur sistem antri waiting time queue time customer spends system ukur ukur laku statistik simulasi hasil simulasi monte carlo bantu software microsoft excel hasil simulasi metode monte carlo bantu microsoft excel sistem layan tunggal antri tunggu sistem habis sistem tingkat banding data aktual kondisi nyata teliti banding simulasi hasil hipotesis uji ratarata data simulasi data aktual beda signifikan line line line ratarata simulasi data aktual line beda signifikan
356,fujita indonesia usaha manufacturing gerak bidang industri komponen kendara motor roda roda april status tanam modal asing jepang hadap fujita indonesia lambat kirim part connecting customer dasar data suzuki indomobil november total part kirim fujita indonesia ratarata kapasitas produksi connecting proses cutting final inpection packing sesuai data kapasitas mesin fujita indonesia penuh suzuki indomobil tuju teliti mengendentifikasi faktorfaktor lambat kirim part evaluasi kapasitas produksi usul hasil produksi connecting fujita indonesia penuh suzuki indomobil teliti simulasi tools komputer promodel promodel rupa software simulasi rancang mensimulasikan analisis sistem hasil teliti faktorfaktor lambat proses produksi conneting bottleneck proses side face hile conter boring rimingtaping press boring cempering assembling connecting fine grove honing breakdown mesin produksi rusak alat ketidakhadiran kerja lambat kirim material part reject hasil evaluasi kapasitas produksi simulasi tools komputer hasil skenario skenario shift kerja mesin produksi area bottleneck kombinasi shift mesin produksi area bottleneck skenario shift kerja hasil troughput skenario mesin produksi area bottleneck hasil troughput skenario kombinasi shift mesin produksi area bottleneck hasil troughput usul skenario rekomendasi skenario shift kerja skenario beli mesin proses area bottleneck butuh biaya banding skenario beli mesinmesin skenario operator lembur troughput skenario shift kerja hasil part tujuh
357,agronesia divisi industri saripetojo bandung usaha gerak industri layak konsumsi produk produksi usaha balok tubekristal serut usaha alamat jalan kebon sirih bandung milik angka sisa jual produk kristal proses kemas ulang periode ratarata kemas ulang produk sisa hasil jual butuh metode ramal efektif kemas ulang produk kristal metode ramal teliti metode trend linear metode brown metode metode holt pilih metode efektif laku pilih nilai error tekecil metode milik nilai error nilai mase mape nilai akurasi tracking signal metode laku banding metode ramal kemas ulang metode milik nilai ratarata kemas ulang sisa jual produk kristal nilai efektif banding nilai ratarata kemas ulang usaha
358,dirgantara indonesia industri pesawat terbang satusatunya indonesia dirgantara indonesia produksi pesawat helikopter senjata sedia latih jasa pelihara mesinmesin pesawat giat teliti laku departemen quality inspection component assembly laku awas periksa kualitas hasil produksi temu laku teliti angka ketidaksesuaian proses fuselage pesawat angka ketidaksesuaian ratarata angka angka target usaha angka ketidaksesuaian turun kualitas produk biaya produksi hambat proses produksi tuju teliti identifikasi jenis gagal proses fuselage pesawat cari akar gagal metode five whys analysis tindak langkah mudah laku akar temu metode five whys analysis rupa metode cari root cause buah gagal defect produk root cause hasil metode five whys analysis input failure cause failure mode effect analysis fmea fmea rupa metode tindak memproritaskan dasar hasil risk priority number dasar tingkat parah frekuensi deteksi hasil teliti jenis gagal crack toolmark incorrect cutting incorrect setting mismatch hole oversize hole extra hole short edge margin hasil metode five whys analysis akar defect dominan sadar operator baca perintah kerja lihat drawing sheet kerja hasil hitung nilai metode fmea nilai crack toolmark incorrect cutting simpul teliti hasil usul rekomendasi laku evaluasi ulang hadap perintah kerja drawing sheet evaluasi ulang label kalibrasi alat kerja latih bekal ilmu operator
359,kaldu sari nabati indonesia rupa usaha gerak industri makan pangsa pasar kaldu sari nabati indonesia negeri negeri tingkat kapasitas produksi laku jalin kerjasama pasok kaldu sari nabati lambat faktor internal eksternal faktor eksternal batas kapasitas pasok faktor internal proses barang jasa terbit purchase order kaldu sari nabati proses konvensional tatap muka pasok file tulis proses konvensional butuh proses tuju laku salah person incharge kantor teliti tuju analisis kegiatankegiatan nilai proses metode value stream mapping rancang usul fokus upaya giat nilai tulis usul proses eprocurement basis internet hasil terap eprocurement estimasi proses
360,home industry nedy rupa salah industri kerja produksi induk usaha makloon produk produksi sarung bantal sarung guling seprei proses produksi home industry nedy milik kualitas jahit kualitas bahan material rupa benang kirim akurat proses produksi home industry nedy milik supplier rekan bisnis bahan baku benang tuju teliti kriteria pilih supplier pilih supplier bahan baku benang metode analytic hierarki process analytic network process metode rupa kembang metode analytic hierarchy process metode kompleks metode rupa jaring hubung outer dependence inner dependence dasar hasil olah data metode analytic hierarchy process analytic network process kriteria nilai bobot kriteria harga kualitas kirim jarak costumer care kriteria kirim milik nilai bobot kriteria kriteria kirim rupa kriteria kriteria nilai kriteria metode beda hubung outer dependence inner dependence hitung kriteria metode bobot kriteria kirim metode milik hubung outer dependence milik nilai bobot kriteria hasil olah data alternatif pilih supplier bahan baku benang supplier rekan bisnis metode pilih bandung indah gemilang bobot urut bintang jaya mulya harap usaha usbar hitung metode pilih bandung indah gemilang bobot urut bintang jaya mulya harap usaha usbar hitung simpul home industry nedy butuh supplier milik kirim bandung indah gemilang penuh kriteria
361,teliti laku laboratorium qaac sanghiang perkasa laboratorium qaac laku kalibrasi jaga kualitas uji jasa kalibrasi laku nilai milik liput ketidakpastian harga lambat proses kalibrasi manajemen laboratorium qaac bijak laku service kontrak jasa kalibrasi instruksi pilih ulang vendor kalibrasi teliti maksud bantu manajemen laboratorium qaac pilih vendor kalibrasi metode teliti metode fuzzy analytical hierarchy process fahp informasi kait pilih vendor kalibrasi potensi ketidakpastian subjektifitas nilai kriteria kualitas biaya nilai kriteria metode fahp kriteria kualitas milik bobot prioritas kriteria biaya milik bobot prioritas milik bobot prioritas vendor rekomendasi nilai nord indonesia
362,persero usaha listrik negara usaha belanda persero milik anak usaha indonesia power gerak bidang bangkit tenaga listrik batubara gerak bidang tambang batubara bahan utama bangkit listrik tenaga persero purhalis unit workshop pelihara bandung gerak bidang tiang listrik lemari unit gardu gerak matrys segel bangkit listrik tenaga mikrohidro kerja kerja konstruksi persero purhalis unit workshop pelihara bandung lambat selesai tiang listrik dasar hasil selesai tiang listrik target usaha lambat selesai tiang listrik lambat selesai tiang listrik setup mesin setup ratarata usaha menit setup usaha menit reduksi setup laku metode single mute exchange dies smed tuju teliti identifikasi faktorfaktor setup mesin reduksi setup metode single mute exchange dies smed single mute exchange dies smed metode dasar reduksi setup shingo single mute exchange dies smed beda setup internal setup eksternal operasi setup internal laku mesin operasi setup eksternal laku mesin operasi dasar hasil olah data faktorfaktor setup manusia mesin metode lingkung hasil persentase faktor mesin hasil single mute exchange dies smed setup menit banding setup metode single mute exchange dies smed menit setup menit metode single mute exchange dies smed usaha hemat selesai lambat produksi tiang listrik
